,count,id,len,maior,menor,mean,median,predicted
4892,490,6979,10000,2146921832,-2147028434,5272887,5393628,1
4893,490,6981,10000,2147370069,-2147227204,13413366,16378112,2
4894,490,6983,10000,2146745738,-2147117605,8522030,15870424,1
4895,490,6985,10000,2147206612,-2147405393,-10563752,-9359176,1
4896,490,6986,10000,2147245081,-2147099192,-14330522,-18148952,1
4897,490,6991,10000,2147459701,-2147418589,9394747,22714565,1
4898,490,6993,10000,2146998756,-2146961962,17070031,26374310,2
4899,490,6994,10000,2147158140,-2147143014,12528616,18555613,2
4900,491,6996,10000,2145783897,-2146846874,-18503626,-37095148,1
4901,491,6997,10000,2147476117,-2146527234,-798944,12202863,2
4902,491,6999,10000,2147459135,-2147298267,294120,1044431,1
4903,491,7000,10000,2147166952,-2147452094,9007897,21926617,2
4904,491,7001,10000,2147360780,-2146250271,8998574,20125528,1
4905,491,7003,10000,2147425483,-2146679232,-12816416,-11598405,1
4906,491,7004,10000,2147008018,-2146914687,-2175457,1197353,1
4907,491,7005,10000,2146852792,-2147415836,-4670703,5224307,2
4908,491,7006,10000,2147239985,-2147300462,12219757,7674261,1
4909,491,7007,10000,2146518057,-2147220287,-6539333,-6188373,2
4910,492,7008,10000,2146797552,-2147340224,2987530,-1757448,1
4911,492,7009,10000,2146561970,-2147473652,-1965884,-3814423,2
4912,492,7010,10000,2147214141,-2147298864,10894175,36125985,2
4913,492,7012,10000,2146875163,-2146641981,14785315,20239758,1
4914,492,7013,10000,2147377097,-2147423207,1178090,-4174472,2
4915,492,7014,10000,2147263730,-2147005856,-14481336,-13703713,1
4916,492,7017,10000,2147145928,-2147214869,2987046,-2298687,1
4917,492,7019,10000,2146128298,-2147459376,3278564,12438178,2
4918,492,7020,10000,2147373024,-2144450237,-18098656,-26946213,1
4919,492,7023,10000,2145974969,-2147327139,6946025,29512061,2
4920,493,7024,10000,2146965222,-2147466024,8282702,18617263,2
4921,493,7025,10000,2147380377,-2147127455,-8128143,-25595366,2
4922,493,7026,10000,2146342793,-2147250340,2612804,3213964,2
4923,493,7027,10000,2147101930,-2146877328,18476498,28386646,1
4924,493,7032,10000,2146458500,-2147034628,-5412330,-5346421,1
4925,493,7033,10000,2146839921,-2146685944,6259869,5116603,1
4926,493,7036,10000,2147157977,-2147231705,-3974788,9678251,1
4927,493,7037,10000,2147071547,-2147408973,20795226,36636450,2
4928,493,7039,10000,2147452744,-2147330718,-8927728,-21761432,2
4929,493,7040,10000,2146917174,-2147337962,9011590,-6793731,2
4930,494,7041,10000,2147410070,-2146896482,8883530,5225495,1
4931,494,7042,10000,2146322823,-2147332368,-825635,-16800312,2
4932,494,7045,10000,2147437537,-2147039634,2023276,-14589731,2
4933,494,7046,10000,2147262927,-2147303391,-20312611,-45461188,1
4934,494,7049,10000,2146889868,-2146896159,-27150686,-37521443,2
4935,494,7051,10000,2147439080,-2147383873,15634744,19196069,1
4936,494,7052,10000,2147055995,-2146697694,4975378,21959466,1
4937,494,7053,10000,2147368798,-2147207762,6559373,18412405,2
4938,494,7055,10000,2147317864,-2147411438,11700156,41641495,1
4939,494,7057,10000,2147294342,-2147403776,8965953,15360798,1
4940,495,7058,10000,2147281300,-2147195053,16333291,24593012,2
4941,495,7059,10000,2146896026,-2147048804,19460957,37149496,2
4942,495,7060,10000,2147214755,-2147042953,-16763345,-23446876,1
4943,495,7062,10000,2147463614,-2146806033,7835080,16580947,2
4944,495,7064,10000,2147451393,-2147423342,1204754,17708820,1
4945,495,7066,10000,2147354520,-2146474244,-10023743,8490211,2
4946,495,7067,10000,2145897476,-2147315944,-4810362,-8765548,2
4947,495,7068,10000,2147035646,-2147445479,-7117847,-5360721,2
4948,495,7069,10000,2146174953,-2146534052,3785369,-4522739,2
4949,495,7071,10000,2147044476,-2147065007,4930417,9568880,1
4950,496,7072,10000,2146650841,-2147051934,-1219359,8071293,1
4951,496,7077,10000,2147219166,-2147183560,-8916894,-16406420,1
4952,496,7078,10000,2146997728,-2147447337,-704546,-20185392,1
4953,496,7079,10000,2147297954,-2147396172,-22699724,-6119667,1
4954,496,7080,10000,2147360788,-2147375337,-20966175,-27339418,2
4955,496,7082,10000,2146398562,-2146883775,-34202643,-61905077,1
4956,496,7084,10000,2147374129,-2147101548,26584932,47982685,2
4957,496,7086,10000,2147327203,-2147041413,-13830983,-1668637,1
4958,496,7087,10000,2146261483,-2145342447,-1945429,-11209392,1
4959,496,7088,10000,2144624538,-2146953793,-5190552,-11173280,1
4960,497,7090,10000,2147214881,-2146993979,-23024533,-44501063,1
4961,497,7091,10000,2147470364,-2147306210,4286303,20103272,2
4962,497,7093,10000,2146888197,-2147381440,4036544,5159460,2
4963,497,7095,10000,2147176955,-2147299880,19071362,32840566,1
4964,497,7096,10000,2146839477,-2146684414,14101728,22683848,1
4965,497,7097,10000,2147271634,-2147154002,12548741,21619770,1
4966,497,7099,10000,2146970970,-2147221391,15055343,28325965,1
4967,497,7100,10000,2147026715,-2146133103,6214850,16193033,2
4968,497,7101,10000,2146372551,-2147031166,17570104,23480091,2
4969,497,7102,10000,2147118322,-2147300471,2268131,-8364998,2
4970,498,7103,10000,2147142361,-2145785299,-9833038,-8667453,1
4971,498,7105,10000,2147348932,-2147128022,-5064838,-10721588,2
4972,498,7106,10000,2147334876,-2147468757,15172429,27007268,1
4973,498,7107,10000,2147400661,-2146925779,6664712,6804118,2
4974,498,7109,10000,2147436291,-2146965094,-19519872,-40739101,2
4975,498,7110,10000,2147154408,-2147077867,8017908,-7174763,1
4976,498,7111,10000,2147483391,-2147395194,17370920,22200113,1
4977,498,7113,10000,2146779442,-2147199996,29552859,42293596,1
4978,498,7114,10000,2147052701,-2147479779,20200269,12888042,2
4979,498,7116,10000,2147067607,-2146971584,4338614,8476935,1
4980,499,7118,10000,2147432078,-2147116672,8661315,14996123,2
4981,499,7119,10000,2147333408,-2147028105,19861497,25852621,2
4982,499,7122,10000,2146374500,-2147470105,3913841,24409606,1
4983,499,7123,10000,2147130542,-2146890207,-11843198,-13384869,1
4984,499,7124,10000,2147240919,-2146786786,-9192785,-7942390,1
4985,499,7125,10000,2146487000,-2147382879,-7488982,-3021123,1
4986,499,7126,10000,2147352966,-2147334351,-1683448,-25847469,1
4987,499,7127,10000,2146954247,-2146253552,-4144607,-30668282,2
4988,499,7129,10000,2145168011,-2146768985,5779002,21816606,1
4989,499,7130,10000,2147345063,-2146880281,-7106326,-17294102,1
4990,500,7132,10000,2147435171,-2147358710,-4170780,6377845,2
4991,500,7133,10000,2147303096,-2146922784,-15399104,-24049788,1
4992,500,7134,10000,2147055623,-2147131028,3111530,11621318,2
4993,500,7135,10000,2147287947,-2147134879,12550602,7484658,1
4994,500,7136,10000,2147202088,-2147077167,2957536,10311971,2
4995,500,7137,10000,2146368524,-2146110024,-3524991,-10648372,1
4996,500,7139,10000,2146467170,-2146845086,2446116,-14497584,2
4997,500,7142,10000,2147334835,-2147454088,-8093306,-16350817,2
4998,500,7143,10000,2147457565,-2147366401,-1695585,844266,1
4999,500,7144,10000,2147136146,-2147281237,-18411203,-22057630,1
5000,501,7145,10000,2147209925,-2146258699,-18681292,-10465285,2
5001,501,7146,10000,2146933945,-2146644866,-2267310,7070544,1
5002,501,7148,10000,2147177202,-2147437076,29813389,48564863,1
5003,501,7149,10000,2145718857,-2147436873,13416132,31232461,2
5004,501,7150,10000,2147341519,-2146111820,25102111,31130925,1
5005,501,7152,10000,2146982497,-2147118805,9177583,2175701,2
5006,501,7153,10000,2147002296,-2147412190,17676485,12416845,2
5007,501,7154,10000,2147432541,-2147397955,-2068851,-22130060,2
5008,501,7155,10000,2147463636,-2147329485,-27525180,-40483134,2
5009,501,7156,10000,2146717151,-2147021771,-20933033,-51789552,2
5010,502,7158,10000,2146825364,-2147068096,-6380022,-10924126,1
5011,502,7159,10000,2147319859,-2147282254,12940699,18873663,1
5012,502,7160,10000,2147125241,-2146333283,3322276,1076377,1
5013,502,7161,10000,2146742374,-2146823202,-9076144,-16873796,1
5014,502,7163,10000,2146992161,-2147452332,12497145,32584050,2
5015,502,7164,10000,2146563744,-2147309885,7335602,9974218,1
5016,502,7165,10000,2146560449,-2147437459,9228055,24341955,2
5017,502,7166,10000,2147128955,-2147020603,19250490,33958572,2
5018,502,7167,10000,2147419566,-2146955413,-26952839,-50186682,2
5019,502,7169,10000,2147416767,-2147007535,6113456,-512458,2
5020,503,7170,10000,2146656037,-2146897987,-2765478,8746657,2
5021,503,7171,10000,2147337114,-2146997889,-18485092,-29455680,2
5022,503,7172,10000,2146137726,-2147402115,-20316597,-31755866,1
5023,503,7173,10000,2147436438,-2147380685,5747193,19532290,1
5024,503,7174,10000,2147423366,-2146668739,-27426870,-53688268,1
5025,503,7175,10000,2147454990,-2147224149,-25109591,-18051284,1
5026,503,7176,10000,2147338335,-2146084771,209875,-12510835,1
5027,503,7177,10000,2147384208,-2146548588,-4828841,-2767891,1
5028,503,7178,10000,2147228646,-2147380847,-13340499,-12163603,2
5029,503,7181,10000,2146721369,-2147066672,26686076,51791506,1
5030,504,7182,10000,2147378499,-2147222727,-15255634,-10812338,2
5031,504,7184,10000,2147370418,-2147466245,-288344,12805865,1
5032,504,7185,10000,2145627166,-2147033719,-16767330,-11304957,1
5033,504,7186,10000,2146930701,-2147172549,2295250,9005716,2
5034,504,7189,10000,2147065095,-2147457188,-5282690,11075462,1
5035,504,7190,10000,2147397641,-2147232536,244744,14558450,1
5036,504,7191,10000,2147482910,-2146792033,-9935357,-18764945,1
5037,504,7192,10000,2147223366,-2147126447,-8527473,-2239732,1
5038,504,7193,10000,2146564858,-2147305700,-18385561,-15082028,1
5039,504,7195,10000,2147313607,-2146885080,7749301,10698682,2
5040,505,7196,10000,2147371524,-2147451921,41867567,49614010,1
5041,505,7197,10000,2147374169,-2147183472,5937028,25958667,1
5042,505,7198,10000,2147341882,-2147326685,-1892919,801449,1
5043,505,7199,10000,2147276844,-2147014092,8724887,35005523,2
5044,505,7200,10000,2147391074,-2147482210,-16126321,-21702478,2
5045,505,7204,10000,2147062255,-2147480156,-67671,14328887,2
5046,505,7208,10000,2147442936,-2146871968,5712192,10773932,2
5047,505,7209,10000,2147204884,-2147121188,-24423370,-33012506,2
5048,505,7210,10000,2146896693,-2147328288,2288723,22082080,1
5049,505,7212,10000,2146594607,-2146409956,-13167626,-1325303,2
5050,506,7213,10000,2147363145,-2147420875,-4486252,-38061903,2
5051,506,7216,10000,2147344118,-2147305077,-3286945,-7378750,1
5052,506,7217,10000,2147417168,-2146915104,1131882,-9408037,1
5053,506,7218,10000,2147159681,-2147114363,-17353724,-18356127,1
5054,506,7219,10000,2147475219,-2147447831,3646547,8265479,2
5055,506,7220,10000,2147101568,-2147480053,7713410,11914028,2
5056,506,7221,10000,2147254096,-2147039289,13245534,24111028,1
5057,506,7222,10000,2146962416,-2147229561,-8535228,-18750713,2
5058,506,7223,10000,2146869284,-2147419974,-8382993,-22353408,1
5059,506,7224,10000,2147125339,-2147133864,9227100,10007324,1
5060,507,7225,10000,2147030154,-2146957920,-80962,9515394,2
5061,507,7226,10000,2147360866,-2147064705,14239325,18539872,2
5062,507,7227,10000,2147236936,-2147160826,-9610775,3710912,1
5063,507,7228,10000,2146868960,-2147396457,676579,257183,1
5064,507,7230,10000,2147357220,-2147436498,668227,9066490,2
5065,507,7233,10000,2147358087,-2146993143,-14344509,-33029332,2
5066,507,7234,10000,2147209436,-2147353420,5883179,23928869,2
5067,507,7236,10000,2147165078,-2146283229,5988465,11491319,1
5068,507,7237,10000,2146806779,-2146533593,5299287,4935031,2
5069,507,7239,10000,2146674542,-2147436484,7994007,-6979764,1
5070,508,7240,10000,2146862051,-2147255624,23525325,44419664,1
5071,508,7244,10000,2147021950,-2146918774,4330871,8238437,1
5072,508,7245,10000,2147465658,-2147480389,-21154864,-36411434,1
5073,508,7246,10000,2147240961,-2147072819,-12930962,-19133654,2
5074,508,7247,10000,2147019328,-2147281905,-10337076,-6029822,2
5075,508,7248,10000,2147089229,-2147364923,1118951,-2544235,2
5076,508,7249,10000,2147160301,-2146447559,4038189,-1518358,1
5077,508,7250,10000,2146017976,-2147300197,-6870503,-24834798,1
5078,508,7251,10000,2147320999,-2147110951,-1893311,1522860,2
5079,508,7253,10000,2147409343,-2147166892,-7972870,-7124112,1
5080,509,7254,10000,2146723576,-2147110774,-8921453,-12386129,1
5081,509,7255,10000,2146574931,-2147288472,10270986,14814900,1
5082,509,7258,10000,2147284165,-2147394175,-4931569,14483564,2
5083,509,7259,10000,2147034130,-2147098914,10121717,38489695,2
5084,509,7260,10000,2147158735,-2146867806,3541940,2625472,2
5085,509,7262,10000,2146711395,-2147203988,5098424,-271780,1
5086,509,7263,10000,2147373450,-2146805659,10066617,3784033,1
5087,509,7264,10000,2146721886,-2147105410,-5684099,-5214138,1
5088,509,7265,10000,2147040813,-2147336481,4563720,20986889,1
5089,509,7268,10000,2147469536,-2147450672,-10193324,-14654962,1
5090,510,7269,10000,2147307731,-2146151043,20194665,31289620,2
5091,510,7272,10000,2147148915,-2147476143,-21381342,-30950087,1
5092,510,7273,10000,2147322546,-2147266446,5376475,8076413,1
5093,510,7276,10000,2146762333,-2147115266,20886471,17460821,2
5094,510,7277,10000,2147051613,-2147468778,-7199182,-15844998,2
5095,510,7278,10000,2147472233,-2146317303,-2760437,-1424249,1
5096,510,7279,10000,2147372852,-2147229678,2084401,-2807719,1
5097,510,7280,10000,2147459508,-2147453798,-2020886,6175405,1
5098,510,7281,10000,2147228812,-2147475917,-23158046,-45486865,2
5099,510,7283,10000,2146700492,-2147434430,818590,19383659,2
5100,511,7284,10000,2147149616,-2147374791,8412570,20433082,1
5101,511,7285,10000,2147025845,-2146401753,-15420840,-8030252,2
5102,511,7286,10000,2147104707,-2147243882,1696360,-879280,2
5103,511,7288,10000,2145949469,-2147345149,19892065,29413106,1
5104,511,7289,10000,2146573091,-2146220342,-9989918,-4150856,2
5105,511,7293,10000,2146824127,-2147059727,-6228299,7755364,2
5106,511,7294,10000,2147093501,-2147402526,8034004,3527997,2
5107,511,7296,10000,2146901589,-2146948572,-1270579,-1781480,1
5108,511,7297,10000,2147435277,-2147230443,-6080531,-15563986,2
5109,511,7299,10000,2147153300,-2147368299,15095613,29686149,2
5110,512,7300,10000,2147054097,-2147181828,-23302150,-28910597,2
5111,512,7301,10000,2146179512,-2147122465,-11246314,-14088103,2
5112,512,7302,10000,2146897620,-2146969240,-5544207,-972593,2
5113,512,7303,10000,2146163934,-2147188650,-1563942,4873881,2
5114,512,7304,10000,2147216714,-2147282577,-12145668,-23970912,2
5115,512,7306,10000,2147070959,-2146243057,4931207,21002849,1
5116,512,7310,10000,2147161501,-2147285127,6136357,4808762,2
5117,512,7311,10000,2146973515,-2147457043,-8816681,-10901157,2
5118,512,7313,10000,2147002077,-2146775394,3102134,1513203,2
5119,512,7314,10000,2147276919,-2147424761,-13199983,-354722,2
5120,513,7315,10000,2147282772,-2147040434,2608154,-15626529,2
5121,513,7316,10000,2147407507,-2147218907,-7621273,13062539,1
5122,513,7317,10000,2147234114,-2147286718,-8496581,-27411287,2
5123,513,7318,10000,2147211044,-2145398643,-29482248,-30199245,2
5124,513,7319,10000,2147360033,-2146484141,9464043,12800107,2
5125,513,7321,10000,2147073369,-2147364619,-1390616,12493517,2
5126,513,7322,10000,2147256800,-2147212375,11047133,26991156,1
5127,513,7323,10000,2147041010,-2147415193,15847348,25513457,1
5128,513,7324,10000,2147007171,-2146819339,-15838155,-19698009,1
5129,513,7326,10000,2147306443,-2147368246,10573227,15089714,1
5130,514,7327,10000,2147193634,-2147411352,19213288,14399774,2
5131,514,7328,10000,2146952161,-2146501408,5433307,-9876815,1
5132,514,7331,10000,2146873987,-2147407035,-7653026,-15757686,2
5133,514,7332,10000,2147206766,-2146969352,8799434,24947633,2
5134,514,7333,10000,2147013020,-2147265580,25352136,44154262,1
5135,514,7334,10000,2147173283,-2147282087,20344532,34759267,1
5136,514,7335,10000,2147329814,-2146988735,5737844,9060943,1
5137,514,7336,10000,2147138743,-2145909281,7938883,15959171,1
5138,514,7337,10000,2146694325,-2147337155,-1698854,-6840624,2
5139,514,7338,10000,2147443962,-2147287207,2276247,-3740547,2
5140,515,7339,10000,2146512894,-2146648880,1525104,-12668983,2
5141,515,7340,10000,2147478833,-2147240386,5059637,12890356,1
5142,515,7342,10000,2147242358,-2146937265,-31603176,-36125143,2
5143,515,7343,10000,2146995744,-2146607157,1652048,-3944416,2
5144,515,7346,10000,2147181504,-2147375073,19801048,19619565,2
5145,515,7348,10000,2146759425,-2147027231,33252561,45687104,1
5146,515,7350,10000,2147276280,-2146833169,1201668,2663791,2
5147,515,7351,10000,2147166437,-2147341980,-2684400,-13738128,1
5148,515,7352,10000,2147239454,-2147110388,-5124972,-4506316,1
5149,515,7354,10000,2147253833,-2147437186,9979923,20305900,1
5150,516,7355,10000,2147121654,-2146530452,8395986,5561307,2
5151,516,7358,10000,2147303354,-2146832464,-19779107,-31771839,2
5152,516,7359,10000,2147080287,-2146865996,4858090,2294841,2
5153,516,7360,10000,2147304188,-2147378284,-4480881,8223324,2
5154,516,7361,10000,2146724673,-2147298701,-3849775,-19624091,1
5155,516,7364,10000,2146796884,-2146671973,-13620056,-14848409,2
5156,516,7365,10000,2147152300,-2147453211,-2886661,8280007,2
5157,516,7366,10000,2147320574,-2146915742,12289662,20258230,2
5158,516,7368,10000,2147401264,-2147441228,-11479139,-12171205,2
5159,516,7370,10000,2147122366,-2147313558,27109551,47415410,2
5160,517,7371,10000,2147374290,-2147030714,16234306,26387748,2
5161,517,7372,10000,2147366872,-2147213105,925557,1486736,2
5162,517,7377,10000,2147091222,-2147016293,1445221,-2277639,1
5163,517,7380,10000,2146851412,-2147144530,4040771,10493647,2
5164,517,7381,10000,2147210057,-2146166723,-16506248,-36471185,2
5165,517,7382,10000,2147471170,-2146613326,-9933577,-18078076,2
5166,517,7383,10000,2147424347,-2147046090,12825463,14790439,2
5167,517,7386,10000,2147059453,-2147416575,-14792232,-14546484,1
5168,517,7387,10000,2147433732,-2147285458,-84085,4811418,2
5169,517,7388,10000,2146998864,-2147442085,13801736,27412077,2
5170,518,7389,10000,2147414960,-2146664167,-9876189,-15163726,1
5171,518,7390,10000,2147427778,-2146958415,20449482,15153444,1
